timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1497032320096,1105,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3858,191,10,10,1105,0,71
1497032319762,1439,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,6884,159,10,10,1439,0,160
1497032320297,907,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,8737,181,10,10,905,0,72
1497032319897,1304,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3934,167,10,10,1304,0,73
1497032320483,718,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3856,189,10,10,718,0,78
1497032321208,356,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,5545,197,10,10,356,0,0
1497032321217,469,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3741,163,10,10,464,0,0
1497032321206,515,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,6964,159,10,10,507,0,0
1497032319996,1727,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3780,173,10,10,1727,0,78
1497032320397,1328,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5276,155,10,10,1326,0,77
1497032320596,1134,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,6992,157,10,10,1130,0,74
1497032321206,633,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,3745,165,10,10,633,0,0
1497032319799,2129,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,21604,173,10,10,2049,0,123
1497032321727,307,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4027,231,10,10,307,0,0
1497032321210,841,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6829,153,10,10,841,0,0
1497032321732,380,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3899,201,10,10,380,0,0
1497032321566,553,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3827,179,10,10,553,0,0
1497032321722,509,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5087,201,10,10,509,0,0
1497032321724,623,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,7829,173,10,10,623,0,0
1497032321687,725,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,14056,175,10,10,649,0,0
1497032321929,496,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4380,177,10,10,496,0,74
1497032322113,452,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3883,197,10,10,452,0,0
1497032322035,550,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,6381,197,10,10,549,0,0
1497032322120,465,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4024,229,10,10,465,0,72
1497032321840,801,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,10883,171,10,10,798,0,0
1497032322052,597,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,5598,201,10,10,596,0,74
1497032322414,377,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3986,221,10,10,377,0,0
1497032322232,613,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,3878,187,10,10,612,0,72
1497032322566,417,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3824,181,10,10,417,0,0
1497032322426,586,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,11447,189,10,10,576,0,0
1497032322348,720,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,6784,203,10,10,720,0,72
1497032322587,486,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,5236,195,10,10,485,0,0
1497032320196,2926,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,39034,151,10,10,2776,0,72
1497032322650,569,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6363,179,10,10,569,0,0
1497032322586,658,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5440,193,10,10,657,0,72
1497032322642,668,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4696,203,10,10,668,0,71
1497032322792,603,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3839,185,10,10,603,0,74
1497032323013,430,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5501,151,10,10,430,0,0
1497032322846,636,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,3883,197,10,10,636,0,0
1497032323069,463,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3943,215,10,10,462,0,0
1497032323220,390,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,5775,175,10,10,388,0,0
1497032323073,612,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4325,167,10,10,612,0,0
1497032323311,417,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4133,211,10,10,416,0,0
1497032322984,770,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,5409,163,10,10,770,0,72
1497032323245,521,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4009,225,10,10,520,0,0
1497032323123,750,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5442,167,10,10,750,0,72
1497032323396,583,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4603,177,10,10,583,0,0
1497032323483,609,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,3807,177,10,10,606,0,0
1497032323686,410,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3935,209,10,10,409,0,0
1497032323533,619,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,5439,167,10,10,618,0,0
1497032323755,448,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,5785,183,10,10,447,0,0
1497032323767,506,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3777,165,10,10,506,0,0
1497032323729,587,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4515,163,10,10,586,0,0
1497032323610,755,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,5477,181,10,10,750,0,0
1497032323874,569,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,3751,165,10,10,569,0,0
1497032323980,521,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3843,185,10,10,521,0,0
1497032323444,1064,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,18435,163,10,10,987,0,0
1497032324092,557,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,3723,151,10,10,557,0,0
1497032324274,422,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5078,203,10,10,422,0,0
1497032324204,546,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,5413,167,10,10,546,0,0
1497032324366,487,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,10030,157,10,10,487,0,72
1497032324096,907,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,10586,173,10,10,905,0,0
1497032324153,859,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,22535,163,10,10,783,0,0
1497032324509,535,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4694,197,10,10,533,0,75
1497032324444,601,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,3872,193,10,10,601,0,0
1497032324502,544,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4298,167,10,10,544,0,0
1497032324650,447,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5394,171,10,10,447,0,72
1497032324316,886,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,16328,177,10,10,815,0,0
1497032324697,568,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5274,153,10,10,568,0,71
1497032324855,566,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6085,151,10,10,562,0,0
1497032324752,675,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,8571,157,10,10,670,0,0
1497032325266,289,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3804,175,10,10,289,0,0
1497032325004,668,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3925,165,10,10,665,0,72
1497032325013,660,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3924,205,10,10,659,0,77
1497032325045,630,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,6679,167,10,10,628,0,0
1497032325098,647,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,12381,211,10,10,647,0,0
1497032325047,742,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,7738,165,10,10,741,0,74
1497032325422,464,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3845,187,10,10,464,0,0
1497032325555,550,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4389,219,10,10,549,0,0
1497032325673,453,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3999,179,10,10,446,0,0
1497032325045,1112,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,22024,159,10,10,1040,0,0
1497032325676,495,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5475,203,10,10,495,0,0
1497032325746,466,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,4732,215,10,10,466,0,0
1497032325887,473,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,7442,177,10,10,464,0,0
1497032325790,608,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4380,219,10,10,607,0,0
1497032325674,724,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4699,203,10,10,724,0,0
1497032326106,354,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4346,209,10,10,353,0,0
1497032326127,523,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,7125,195,10,10,523,0,0
1497032326400,397,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3903,193,10,10,397,0,0
1497032326361,441,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,10703,191,10,10,441,0,0
1497032326172,754,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,6453,219,10,10,753,0,0
1497032326651,335,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3747,163,10,10,335,0,0
1497032326399,643,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,5349,155,10,10,642,0,0
1497032326158,884,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,4719,165,10,10,884,0,75
1497032326461,648,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3836,185,10,10,647,0,0
1497032325203,2091,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,46026,169,10,10,1877,0,73
1497032326798,551,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4527,157,10,10,551,0,0
1497032325427,2026,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,48945,153,10,10,1807,0,74
1497032326803,664,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3892,201,10,10,664,0,71
1497032327042,457,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5823,195,10,10,457,0,0
1497032326987,556,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,8867,153,10,10,555,0,0
1497032326213,1385,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,40849,159,10,10,1215,0,0
1497032327042,584,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4653,193,10,10,584,0,0
1497032326927,737,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,8660,163,10,10,736,0,74
1497032327109,576,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4144,207,10,10,576,0,72
1497032327500,354,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,7633,153,10,10,354,0,0
1497032327468,519,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,4097,195,10,10,519,0,0
1497032327454,599,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3798,167,10,10,597,0,88
1497032327599,499,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,6279,177,10,10,498,0,74
1497032327350,779,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,11777,165,10,10,777,0,77
1497032327543,588,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,5397,173,10,10,588,0,72
1497032327665,565,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4626,193,10,10,565,0,0
1497032327626,710,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,6444,153,10,10,710,0,72
1497032327855,504,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,7013,183,10,10,503,0,0
1497032327295,1156,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,16982,169,10,10,1079,0,73
1497032328054,430,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3843,185,10,10,429,0,0
1497032328132,353,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3970,167,10,10,352,0,0
1497032327988,524,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6094,183,10,10,524,0,0
1497032328130,579,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3839,185,10,10,578,0,0
1497032328231,493,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,3809,179,10,10,493,0,0
1497032328337,451,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3967,215,10,10,451,0,0
1497032328099,781,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,18886,167,10,10,703,0,0
1497032328486,426,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3796,167,10,10,426,0,0
1497032328485,491,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,7047,165,10,10,491,0,0
1497032328514,572,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,10720,163,10,10,554,0,0
1497032328710,376,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3998,213,10,10,376,0,0
1497032328725,452,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5806,179,10,10,446,0,0
1497032328360,894,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,13938,173,10,10,819,0,81
1497032328789,540,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4042,223,10,10,540,0,0
1497032328913,446,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4501,167,10,10,446,0,0
1497032327686,1773,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,42415,177,10,10,1620,0,0
1497032328978,510,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,13615,173,10,10,437,0,0
1497032329087,443,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4057,235,10,10,443,0,0
1497032329087,503,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,11532,169,10,10,498,0,77
1497032329179,488,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5105,209,10,10,488,0,75
1497032329255,525,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,11287,169,10,10,521,0,0
1497032329330,506,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,6152,155,10,10,504,0,0
1497032329360,651,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,15158,163,10,10,577,0,0
1497032329668,446,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5415,181,10,10,445,0,0
1497032329780,362,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5498,175,10,10,360,0,0
1497032328451,1727,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,35881,151,10,10,1548,0,0
1497032329531,679,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,9080,173,10,10,678,0,73
1497032328881,1376,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,43038,171,10,10,1182,0,0
1497032329489,819,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,11255,181,10,10,813,0,71
1497032329836,570,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4066,195,10,10,570,0,74
1497032329591,880,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,38036,175,10,10,681,0,0
1497032330012,535,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3804,177,10,10,534,0,89
1497032330115,442,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,3865,193,10,10,442,0,0
1497032330211,352,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,8674,175,10,10,346,0,0
1497032330179,568,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4944,215,10,10,564,0,79
1497032330142,611,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5369,169,10,10,609,0,0
1497032330407,415,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3790,171,10,10,415,0,0
1497032330258,591,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,8908,157,10,10,586,0,76
1497032330557,350,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,3975,219,10,10,350,0,0
1497032330308,605,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,5377,169,10,10,603,0,0
1497032330548,451,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4130,167,10,10,450,0,0
1497032330471,695,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,9223,173,10,10,679,0,0
1497032330563,624,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,6209,167,10,10,622,0,0
1497032330747,531,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4450,233,10,10,531,0,0
1497032330850,480,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,3913,203,10,10,480,0,0
1497032330913,454,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,4392,229,10,10,454,0,0
1497032330823,606,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,8770,185,10,10,606,0,0
1497032330999,469,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3765,167,10,10,469,0,0
1497032330908,612,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4350,219,10,10,612,0,0
1497032330753,843,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5667,159,10,10,843,0,73
1497032331167,496,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,4666,195,10,10,496,0,76
1497032329460,2256,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,61395,153,10,10,1955,0,72
1497032331188,545,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,8712,179,10,10,545,0,0
1497032331430,361,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,6143,169,10,10,357,0,0
1497032331330,549,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,9048,191,10,10,548,0,0
1497032331279,645,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,4331,157,10,10,641,0,0
1497032331469,506,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4367,213,10,10,506,0,0
1497032331793,217,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3855,191,10,10,217,0,0
1497032331367,680,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,7844,167,10,10,678,0,0
1497032331521,638,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,6102,167,10,10,637,0,75
1497032331924,510,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,8870,157,10,10,510,0,0
1497032332010,431,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4108,199,10,10,428,0,75
1497032331716,754,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3762,163,10,10,753,0,80
1497032332160,374,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,5574,173,10,10,374,0,0
1497032331880,668,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5736,207,10,10,668,0,0
1497032331976,583,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4215,275,10,10,583,0,0
1497032331734,898,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,11111,171,10,10,898,0,73
1497032332048,605,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,5700,165,10,10,605,0,78
1497032331664,1091,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,17918,187,10,10,1018,0,0
1497032332435,463,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,3854,187,10,10,463,0,73
1497032332442,495,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,4191,167,10,10,495,0,0
1497032332470,469,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3916,203,10,10,469,0,0
1497032332633,474,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4650,193,10,10,474,0,0
1497032332548,588,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5276,153,10,10,588,0,72
1497032332654,494,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,6293,191,10,10,494,0,0
1497032332534,615,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,6602,173,10,10,615,0,0
1497032332755,424,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3881,195,10,10,424,0,0
1497032332938,328,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3823,175,10,10,328,0,0
1497032332559,790,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,11253,155,10,10,787,0,73
1497032331596,1771,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,64138,165,10,10,1480,0,0
1497032333137,285,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,4535,213,10,10,285,0,0
1497032333108,510,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4766,221,10,10,510,0,0
1497032333150,482,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,3889,199,10,10,482,0,0
1497032333148,551,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,6141,225,10,10,551,0,0
1497032332899,808,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,5151,217,10,10,808,0,0
1497032333350,382,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3910,159,10,10,382,0,0
1497032333368,394,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,6478,165,10,10,394,0,80
1497032333180,590,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3712,155,10,10,590,0,71
1497032333422,412,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,4993,185,10,10,412,0,0
1497032333266,666,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,5325,169,10,10,666,0,0
1497032333763,320,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5801,191,10,10,320,0,0
1497032333708,416,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,3748,165,10,10,412,0,0
1497032333619,512,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4626,211,10,10,512,0,0
1497032333632,565,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4014,219,10,10,565,0,73
1497032333733,479,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,7525,205,10,10,478,0,0
1497032333835,440,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,4978,203,10,10,440,0,0
1497032333700,590,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,19297,159,10,10,517,0,0
1497032333933,519,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,6218,205,10,10,519,0,0
1497032334084,389,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,9111,197,10,10,385,0,0
1497032333771,753,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,7401,225,10,10,753,0,0
1497032334125,400,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,3888,189,10,10,400,0,0
1497032334132,492,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,10354,175,10,10,492,0,73
1497032334198,446,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,4369,173,10,10,446,0,0
1497032332940,1710,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,35125,161,10,10,1556,0,0
1497032334276,472,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,6293,155,10,10,472,0,0
1497032334474,368,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,4996,185,10,10,368,0,0
1497032334212,645,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,8318,157,10,10,645,0,0
1497032334291,567,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,4013,177,10,10,567,0,74
1497032334625,297,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,3962,205,10,10,297,0,0
1497032334452,564,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,3822,179,10,10,564,0,72
1497032334525,492,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,4869,205,10,10,492,0,0
1497032334644,390,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,9814,151,10,10,385,0,0
1497032334650,389,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,3917,203,10,10,389,0,73
1497032334749,499,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,6924,167,10,10,498,0,71
1497032334842,470,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,5376,161,10,10,470,0,0
1497032334858,657,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3873,185,10,10,657,0,0
1497032335040,475,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,4941,169,10,10,474,0,0
1497032334923,592,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,11143,173,10,10,592,0,0
1497032334858,658,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,4299,199,10,10,658,0,72
1497032334525,1073,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,28433,163,10,10,910,0,72
1497032335018,636,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6901,159,10,10,636,0,0
1497032335248,563,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5677,159,10,10,563,0,0
1497032335018,859,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,34421,195,10,10,713,0,0
1497032335313,565,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,6521,157,10,10,565,0,0
1497032335034,851,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,27588,153,10,10,760,0,0
1497032335515,424,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,4363,217,10,10,422,0,0
1497032335655,296,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,3992,219,10,10,296,0,71
1497032335516,482,HTTP Request,200,,TenThreadClusterInstance 1-4,text,true,,4131,211,10,10,482,0,0
1497032335516,542,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5711,167,10,10,542,0,0
1497032335812,354,HTTP Request,200,,TenThreadClusterInstance 1-1,text,true,,5161,179,10,10,354,0,0
1497032335517,724,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,5506,185,10,10,721,0,0
1497032335878,409,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,3824,175,10,10,409,0,73
1497032335878,441,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,5811,165,10,10,438,0,0
1497032335600,765,HTTP Request,200,,TenThreadClusterInstance 1-7,text,true,,14057,167,10,10,694,0,0
1497032336320,220,HTTP Request,200,,TenThreadClusterInstance 1-9,text,true,,5082,203,10,10,219,0,0
1497032336058,519,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,5327,161,10,10,519,0,0
1497032335952,631,HTTP Request,200,,TenThreadClusterInstance 1-3,text,true,,6275,181,10,10,631,0,0
1497032335886,723,HTTP Request,200,,TenThreadClusterInstance 1-2,text,true,,11302,197,10,10,720,0,73
1497032335940,686,HTTP Request,200,,TenThreadClusterInstance 1-10,text,true,,3822,175,10,10,681,0,0
1497032336242,585,HTTP Request,200,,TenThreadClusterInstance 1-5,text,true,,3967,217,10,10,585,0,0
1497032336288,546,HTTP Request,200,,TenThreadClusterInstance 1-6,text,true,,4431,165,10,10,546,0,0
1497032336578,266,HTTP Request,200,,TenThreadClusterInstance 1-8,text,true,,7021,171,10,10,266,0,0
